,Unnamed: 0,regio1,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,cellar,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,typeOfFlat,noRooms,floor,numberOfFloors,garden,regio2,ID,Tipologia_Affitti,Tipologia_Propieta,Cluster
5126,259549,Nordrhein_Westfalen,False,True,690.0,1964.0,1.0,False,True,124,78.0,Mönchengladbach,fully_renovated,sophisticated,no,Stapperweg,Stapperweg,False,apartment,3.0,1.0,3.0,False,Mönchengladbach,5127,economico,trilocale,3
5127,259628,Nordrhein_Westfalen,False,False,1380.0,1860.0,1.0,False,True,27,134.7,Krefeld,refurbished,luxury,negotiable,Ostwall,Ostwall,False,loft,3.0,2.0,3.0,False,Krefeld,5128,costoso,,1
5128,259789,Nordrhein_Westfalen,True,True,675.0,2019.0,1.0,False,False,98a,73.11,Kleve_Kreis,first_time_use,sophisticated,negotiable,Marienwasserstra&szlig;e,Marienwasserstraße,False,roof_storey,3.0,2.0,2.0,False,Kleve_Kreis,5129,medio,trilocale,3
5129,259808,Nordrhein_Westfalen,False,True,508.9,1997.0,1.0,False,True,6,67.0,Siegen_Wittgenstein_Kreis,well_kept,normal,no,Mecklenburger Weg,Mecklenburger_Weg,False,roof_storey,2.0,3.0,3.0,False,Siegen_Wittgenstein_Kreis,5130,economico,bilocale,1
5130,259828,Nordrhein_Westfalen,False,True,425.0,1972.0,1.0,True,True,xxx,42.0,Paderborn_Kreis,modernized,normal,no,Dr. Grasso Str.,Dr._Grasso_Str.,False,apartment,2.0,2.0,3.0,True,Paderborn_Kreis,5131,economico,,1
5131,259885,Nordrhein_Westfalen,True,True,954.0,2019.0,1.0,False,False,92,91.69,Aachen_Kreis,first_time_use,sophisticated,no,Quellstra&szlig;e,Quellstraße,False,ground_floor,2.0,1.0,2.0,True,Aachen_Kreis,5132,medio,,3
5132,260024,Nordrhein_Westfalen,False,True,1070.0,1976.0,2.0,True,False,31,124.0,Siegen_Wittgenstein_Kreis,well_kept,sophisticated,no,Schulstra&szlig;e,Schulstraße,True,roof_storey,3.0,3.0,3.0,False,Siegen_Wittgenstein_Kreis,5133,costoso,,3
5133,260086,Nordrhein_Westfalen,True,True,820.0,2019.0,1.0,False,True,4,54.97,Paderborn_Kreis,first_time_use,sophisticated,no,An der sch&ouml;nen Aussicht,An_der_schönen_Aussicht,False,terraced_flat,2.0,0.0,4.0,False,Paderborn_Kreis,5134,medio,bilocale,3
5134,260089,Nordrhein_Westfalen,False,False,640.0,2012.0,1.0,False,True,12,69.0,Siegen_Wittgenstein_Kreis,mint_condition,sophisticated,negotiable,K&ouml;lner Strasse,Kölner_Strasse,True,apartment,4.0,1.0,3.0,False,Siegen_Wittgenstein_Kreis,5135,medio,,3
5135,260127,Nordrhein_Westfalen,False,True,650.0,1994.0,1.0,True,True,27,49.0,Leverkusen,well_kept,sophisticated,negotiable,Mauspfad,Mauspfad,False,ground_floor,2.0,0.0,2.0,False,Leverkusen,5136,economico,,3
5136,260152,Nordrhein_Westfalen,False,True,655.46,1962.0,1.0,False,True,26,68.05,Essen,well_kept,normal,negotiable,Mathilde-Kaiser-Str.,Mathilde-Kaiser-Str.,False,ground_floor,3.5,0.0,3.0,False,Essen,5137,economico,,1
5137,260173,Nordrhein_Westfalen,False,True,903.0,1992.0,1.0,False,True,40,79.12,Neuss_Rhein_Kreis,well_kept,sophisticated,negotiable,Josef-Kohtes-Strasse,Josef-Kohtes-Strasse,False,apartment,3.0,2.0,3.0,False,Neuss_Rhein_Kreis,5138,medio,trilocale,3
5138,260187,Nordrhein_Westfalen,False,True,910.0,2015.0,1.0,False,True,87,97.0,Gütersloh_Kreis,mint_condition,sophisticated,no,Teutoburger Stra&szlig;e,Teutoburger_Straße,False,apartment,4.0,1.0,2.0,False,Gütersloh_Kreis,5139,medio,,3
5139,260267,Nordrhein_Westfalen,False,False,495.0,1955.0,1.0,False,True,4,55.0,Wesel_Kreis,well_kept,normal,no,Eppinghovener Str.,Eppinghovener_Str.,False,apartment,2.5,1.0,3.0,False,Wesel_Kreis,5140,economico,,1
5140,260294,Nordrhein_Westfalen,False,True,1040.0,1937.0,1.0,False,True,24,77.0,Aachen,mint_condition,sophisticated,no,Schenkendorfstra&szlig;e,Schenkendorfstraße,False,apartment,3.0,2.0,3.0,False,Aachen,5141,medio,trilocale,3
5141,260297,Nordrhein_Westfalen,False,True,850.0,1969.0,1.0,True,True,11,72.0,Rhein_Sieg_Kreis,refurbished,sophisticated,negotiable,Wacholderweg,Wacholderweg,True,apartment,2.0,6.0,7.0,False,Rhein_Sieg_Kreis,5142,medio,,3
5142,260326,Nordrhein_Westfalen,False,False,545.0,1958.0,1.0,True,False,10,57.3,Siegen_Wittgenstein_Kreis,first_time_use,sophisticated,no,Sebastian-Kneipp-Stra&szlig;e,Sebastian-Kneipp-Straße,True,roof_storey,2.0,4.0,4.0,False,Siegen_Wittgenstein_Kreis,5143,economico,bilocale,3
5143,260342,Nordrhein_Westfalen,False,True,1170.0,1988.0,1.0,False,True,15a,95.0,Leverkusen,well_kept,normal,negotiable,Bergische Landstra&szlig;e,Bergische_Landstraße,True,maisonette,3.5,4.0,4.0,False,Leverkusen,5144,costoso,,1
5144,260347,Nordrhein_Westfalen,False,True,1000.0,2013.0,1.0,False,True,19-21,84.26,Rhein_Erft_Kreis,mint_condition,sophisticated,negotiable,Im M&uuml;hlengrund,Im_Mühlengrund,False,apartment,3.0,1.0,2.0,False,Rhein_Erft_Kreis,5145,medio,trilocale,3
5145,260354,Nordrhein_Westfalen,True,True,840.0,2019.0,1.0,False,False,25,76.6,Steinfurt_Kreis,first_time_use,sophisticated,no,Scharnhorststrasse,Scharnhorststrasse,False,apartment,3.0,2.0,3.0,False,Steinfurt_Kreis,5146,medio,trilocale,3
5146,260383,Nordrhein_Westfalen,False,True,1000.0,1993.0,1.0,True,True,44,90.0,Rhein_Sieg_Kreis,well_kept,sophisticated,negotiable,Glockenstra&szlig;e,Glockenstraße,False,roof_storey,3.0,2.0,2.0,False,Rhein_Sieg_Kreis,5147,medio,trilocale,3
5147,260495,Nordrhein_Westfalen,False,True,975.0,1981.0,1.0,False,True,41,93.8,Rhein_Sieg_Kreis,well_kept,normal,negotiable,Ginsterweg,Ginsterweg,False,maisonette,2.0,2.0,2.0,False,Rhein_Sieg_Kreis,5148,medio,,1
5148,260554,Nordrhein_Westfalen,False,True,904.0,1978.0,1.0,False,True,00,73.0,Düsseldorf,fully_renovated,sophisticated,no,Zwickauer Str.,Zwickauer_Str.,False,terraced_flat,3.0,2.0,4.0,False,Düsseldorf,5149,economico,trilocale,3
5149,260592,Nordrhein_Westfalen,False,True,950.0,1989.0,0.0,False,False,5,100.0,Mönchengladbach,well_kept,normal,negotiable,Broichhausenstr.,Broichhausenstr.,False,apartment,3.0,4.0,4.0,True,Mönchengladbach,5150,medio,,1
5150,260603,Nordrhein_Westfalen,False,True,635.0,1965.0,1.0,False,True,24,60.0,Bochum,modernized,sophisticated,no,Polterberg,Polterberg,False,apartment,2.5,1.0,2.0,True,Bochum,5151,economico,,3
5151,260614,Nordrhein_Westfalen,False,True,965.0,1998.0,1.0,True,True,16a,70.0,Köln,well_kept,sophisticated,no,Nesselrodestra&szlig;e,Nesselrodestraße,True,apartment,2.0,1.0,3.0,False,Köln,5152,economico,,3
5152,260696,Nordrhein_Westfalen,False,True,680.0,1991.0,2.0,False,True,16,85.0,Unna_Kreis,well_kept,sophisticated,no,Immenweg,Immenweg,False,roof_storey,3.0,2.0,2.0,True,Unna_Kreis,5153,medio,trilocale,0
5153,260757,Nordrhein_Westfalen,False,True,465.0,1978.0,1.0,True,True,6,35.0,Dortmund,well_kept,normal,no,Ruthstra&szlig;e,Ruthstraße,False,apartment,1.0,2.0,4.0,False,Dortmund,5154,economico,monolocale,1
5154,260799,Nordrhein_Westfalen,False,False,580.0,1954.0,1.0,False,True,21,80.0,Duisburg,fully_renovated,normal,no,Westender Str.,Westender_Str.,False,apartment,4.0,2.0,2.0,True,Duisburg,5155,economico,,1
5155,260956,Nordrhein_Westfalen,True,True,1454.0,2019.0,1.0,True,True,12,111.0,Mönchengladbach,mint_condition,sophisticated,negotiable,An der Fleischerm&uuml;hle,An_der_Fleischermühle,True,penthouse,3.0,6.0,6.0,True,Mönchengladbach,5156,costoso,,2
5156,261084,Nordrhein_Westfalen,False,True,551.8,1967.0,1.0,False,True,53,80.0,Gelsenkirchen,modernized,normal,negotiable,Lohm&uuml;hlenstra&szlig;e,Lohmühlenstraße,False,apartment,3.5,1.0,2.0,False,Gelsenkirchen,5157,medio,,1
5157,261189,Nordrhein_Westfalen,False,False,690.0,1984.0,1.0,True,True,2,33.0,Düsseldorf,refurbished,normal,negotiable,Wittelsbachstra&szlig;e,Wittelsbachstraße_,False,apartment,1.0,1.0,3.0,False,Düsseldorf,5158,economico,monolocale,1
5158,261201,Nordrhein_Westfalen,False,True,800.0,1962.0,1.0,False,True,361,79.0,Bochum,well_kept,normal,negotiable,Hattingerstra&szlig;e,Hattingerstraße,False,apartment,3.0,2.0,4.0,False,Bochum,5159,medio,trilocale,1
5159,261234,Nordrhein_Westfalen,False,True,795.04,1956.0,1.0,False,True,7,79.2,Wesel_Kreis,modernized,normal,negotiable,Weygoldstr.,Weygoldstr.,False,apartment,3.0,2.0,3.0,False,Wesel_Kreis,5160,medio,trilocale,1
5160,261252,Nordrhein_Westfalen,False,True,1144.0,2002.0,1.0,False,True,12,85.0,Rheinisch_Bergischer_Kreis,fully_renovated,sophisticated,yes,Am Eichenberg,Am_Eichenberg,False,apartment,3.0,1.0,1.0,True,Rheinisch_Bergischer_Kreis,5161,medio,trilocale,3
5161,261330,Nordrhein_Westfalen,False,True,600.0,1997.0,1.0,False,True,115,66.33,Aachen_Kreis,well_kept,normal,no,Konrad-Adenauer-Str.,Konrad-Adenauer-Str.,False,apartment,2.0,1.0,3.0,False,Aachen_Kreis,5162,economico,bilocale,1
5162,261354,Nordrhein_Westfalen,False,True,1120.0,1977.0,1.0,False,True,30,135.0,Neuss_Rhein_Kreis,well_kept,sophisticated,negotiable,Platanenstrasse,Platanenstrasse,False,apartment,3.0,2.0,3.0,False,Neuss_Rhein_Kreis,5163,medio,,3
5163,261389,Nordrhein_Westfalen,False,True,540.0,2000.0,1.0,True,True,19,65.0,Viersen_Kreis,well_kept,normal,no,Jupp-Busch-Stra&szlig;e,Jupp-Busch-Straße,False,apartment,2.0,1.0,2.0,False,Viersen_Kreis,5164,economico,bilocale,1
5164,261464,Nordrhein_Westfalen,False,False,435.0,1995.0,1.0,True,True,111,43.0,Remscheid,fully_renovated,normal,no,Bergisch Born,Bergisch_Born,False,apartment,2.0,1.0,2.0,False,Remscheid,5165,economico,,1
5165,261586,Nordrhein_Westfalen,False,True,675.0,1973.0,2.0,False,True,68,70.0,Leverkusen,first_time_use_after_refurbishment,normal,negotiable,Bruchhauser Stra&szlig;e,Bruchhauser_Straße,False,roof_storey,3.0,3.0,3.0,True,Leverkusen,5166,economico,trilocale,1
5166,261615,Nordrhein_Westfalen,False,False,1450.0,1990.0,1.0,False,False,32A,125.0,Düsseldorf,first_time_use_after_refurbishment,normal,negotiable,Weberstra&szlig;e,Weberstraße,False,other,5.0,1.0,1.0,False,Düsseldorf,5167,medio,per famiglie,2
5167,261618,Nordrhein_Westfalen,False,True,560.0,1980.0,1.0,False,True,20,55.0,Märkischer_Kreis,well_kept,normal,no,Heedfelder Str.,Heedfelder_Str.,True,apartment,2.0,2.0,3.0,False,Märkischer_Kreis,5168,economico,bilocale,1
5168,261625,Nordrhein_Westfalen,False,True,550.0,1997.0,1.0,False,True,2,61.43,Mönchengladbach,fully_renovated,sophisticated,no,Marie-Juchacz-Stra&szlig;e,Marie-Juchacz-Straße,False,apartment,2.0,1.0,3.0,False,Mönchengladbach,5169,economico,bilocale,3
5169,261655,Nordrhein_Westfalen,False,True,570.0,1973.0,1.0,True,True,4,53.0,Aachen_Kreis,modernized,normal,no,Brockenberg,Brockenberg,False,apartment,2.0,1.0,2.0,False,Aachen_Kreis,5170,economico,bilocale,1
5170,261670,Nordrhein_Westfalen,False,True,625.0,1999.0,1.0,False,True,70,75.0,Hochsauerlandkreis,well_kept,sophisticated,negotiable,B&ouml;rdestra&szlig;e,Bördestraße,False,roof_storey,2.0,2.0,2.0,False,Hochsauerlandkreis,5171,medio,,3
5171,261694,Nordrhein_Westfalen,True,True,740.0,2018.0,1.0,True,False,156 a,51.0,Münster,first_time_use,sophisticated,negotiable,Breslauer Stra&szlig;e,Breslauer_Straße,True,ground_floor,2.0,0.0,0.0,False,Münster,5172,economico,bilocale,3
5172,261855,Nordrhein_Westfalen,False,True,1373.0,2000.0,1.0,True,True,2,112.0,Mettmann_Kreis,well_kept,normal,negotiable,Nelkenweg,Nelkenweg,True,apartment,4.0,1.0,3.0,False,Mettmann_Kreis,5173,costoso,,1
5173,261882,Nordrhein_Westfalen,False,True,903.0,1981.0,1.0,False,True,96,86.0,Düsseldorf,modernized,normal,negotiable,Heinrich-Lersch-Stra&szlig;e,Heinrich-Lersch-Straße,True,ground_floor,3.0,0.0,5.0,True,Düsseldorf,5174,economico,trilocale,1
5174,261885,Nordrhein_Westfalen,False,True,660.0,2000.0,1.0,False,True,4,75.0,Düren_Kreis,mint_condition,sophisticated,negotiable,Hallstattweg,Hallstattweg,False,roof_storey,3.0,3.0,3.0,False,Düren_Kreis,5175,economico,trilocale,3
5175,261900,Nordrhein_Westfalen,False,True,1750.0,1940.0,1.0,True,True,175,97.0,Düsseldorf,first_time_use_after_refurbishment,luxury,no,D&uuml;sseldorfer Str.,Düsseldorfer_Str.,False,apartment,2.0,1.0,2.0,False,Düsseldorf,5176,costoso,,2
5176,261946,Nordrhein_Westfalen,False,True,1060.0,1974.0,1.0,False,True,104,84.0,Rheinisch_Bergischer_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Katterbachstra&szlig;e,Katterbachstraße,True,terraced_flat,2.0,2.0,4.0,False,Rheinisch_Bergischer_Kreis,5177,medio,,3
5177,261986,Nordrhein_Westfalen,False,True,984.0,2001.0,1.0,False,True,21,108.0,Remscheid,modernized,sophisticated,negotiable,Am Stadion,Am_Stadion,False,roof_storey,3.0,3.0,3.0,False,Remscheid,5178,costoso,,3
5178,261990,Nordrhein_Westfalen,False,True,1855.0,2011.0,1.0,True,True,7,88.0,Köln,fully_renovated,sophisticated,negotiable,Joeststra&szlig;e,Joeststraße,True,terraced_flat,2.0,0.0,3.0,True,Köln,5179,costoso,,2
5179,262379,Nordrhein_Westfalen,False,True,580.0,1976.0,1.0,False,True,405,74.0,Essen,fully_renovated,sophisticated,negotiable,Altenessener Stra&szlig;e,Altenessener_Straße,False,apartment,3.0,2.0,3.0,False,Essen,5180,economico,trilocale,3
5180,262405,Nordrhein_Westfalen,True,True,980.0,2019.0,1.0,False,False,44,90.0,Borken_Kreis,first_time_use,sophisticated,negotiable,Wibbelstra&szlig;e,Wibbelstraße,False,apartment,3.0,2.0,2.0,False,Borken_Kreis,5181,medio,trilocale,3
5181,262427,Nordrhein_Westfalen,False,False,760.0,1956.0,1.0,False,True,17,85.7,Essen,fully_renovated,sophisticated,negotiable,Triererstr.,Triererstr.,False,apartment,3.0,2.0,4.0,False,Essen,5182,economico,trilocale,3
5182,262490,Nordrhein_Westfalen,False,True,525.0,1954.0,1.0,False,True,12,63.0,Duisburg,fully_renovated,normal,negotiable,Neumarkt,Neumarkt,False,apartment,2.5,3.0,4.0,False,Duisburg,5183,economico,,1
5183,262548,Nordrhein_Westfalen,False,False,480.0,1960.0,0.0,False,True,13,57.0,Bochum,well_kept,normal,negotiable,Boltestr.,Boltestr.,False,apartment,2.5,2.0,3.0,True,Bochum,5184,economico,,1
5184,262603,Nordrhein_Westfalen,False,True,800.0,1967.0,5.0,False,True,6,50.0,Köln,modernized,sophisticated,negotiable,Erikastr.,Erikastr.,False,apartment,2.0,3.0,4.0,False,Köln,5185,economico,bilocale,3
5185,262635,Nordrhein_Westfalen,True,True,1408.37,2020.0,1.0,False,True,51,107.0,Rhein_Sieg_Kreis,first_time_use,sophisticated,negotiable,Alte Marktstra&szlig;e,Alte_Marktstraße,True,apartment,3.5,4.0,4.0,False,Rhein_Sieg_Kreis,5186,costoso,,2
5186,262750,Nordrhein_Westfalen,False,True,800.0,1977.0,1.0,False,True,37 a,80.0,Wuppertal,well_kept,normal,negotiable,Zillertalerstr.,Zillertalerstr.,False,apartment,3.0,0.0,2.0,True,Wuppertal,5187,medio,trilocale,1
5187,262784,Nordrhein_Westfalen,False,True,1733.0,2015.0,1.0,False,True,28,121.11,Essen,first_time_use,sophisticated,negotiable,Bargmannstra&szlig;e,Bargmannstraße,True,ground_floor,4.0,0.0,4.0,True,Essen,5188,costoso,,2
5188,262830,Nordrhein_Westfalen,False,True,530.0,1970.0,1.0,False,True,15,62.83,Dortmund,first_time_use_after_refurbishment,sophisticated,yes,Pa&szlig;weg,Paßweg,False,apartment,3.0,2.0,5.0,False,Dortmund,5189,economico,,3
5189,262875,Nordrhein_Westfalen,False,True,1150.0,1993.0,1.0,False,True,288b,135.0,Wesel_Kreis,well_kept,sophisticated,no,Altfelder Str.,Altfelder_Str.,False,roof_storey,5.0,1.0,2.0,True,Wesel_Kreis,5190,costoso,per famiglie,3
5190,262919,Nordrhein_Westfalen,False,True,784.0,1968.0,1.0,False,True,31,78.0,Köln,well_kept,normal,negotiable,Paulinenhofstr.,Paulinenhofstr.,False,apartment,3.0,2.0,4.0,False,Köln,5191,economico,trilocale,1
5191,262932,Nordrhein_Westfalen,False,True,653.0,2006.0,1.0,False,True,6-26,66.06,Viersen_Kreis,well_kept,sophisticated,no,Schillerstra&szlig;e,Schillerstraße,True,apartment,3.0,2.0,2.0,False,Viersen_Kreis,5192,economico,,3
5192,262952,Nordrhein_Westfalen,False,True,870.0,2015.0,1.0,False,True,13,104.0,Paderborn_Kreis,mint_condition,sophisticated,no,Wewelsburger Str.,Wewelsburger_Str.,True,apartment,3.0,1.0,2.0,False,Paderborn_Kreis,5193,medio,,3
5193,262962,Nordrhein_Westfalen,False,True,1125.0,1993.0,2.0,True,True,102,89.7,Rheinisch_Bergischer_Kreis,well_kept,sophisticated,yes,K&ouml;lner Str.,Kölner_Str.,False,maisonette,2.0,3.0,3.0,False,Rheinisch_Bergischer_Kreis,5194,medio,,3
5194,263024,Nordrhein_Westfalen,False,True,560.0,1958.0,1.0,False,True,19,60.0,Unna_Kreis,fully_renovated,normal,negotiable,H&uuml;nenpad,Hünenpad,False,ground_floor,3.0,0.0,3.0,False,Unna_Kreis,5195,economico,,0
5195,263050,Nordrhein_Westfalen,False,True,970.0,2012.0,1.0,False,True,6,87.0,Oberbergischer_Kreis,mint_condition,sophisticated,yes,Am Idelsw&auml;ldchen,Am_Idelswäldchen,True,ground_floor,3.0,0.0,0.0,True,Oberbergischer_Kreis,5196,costoso,trilocale,3
5196,263102,Nordrhein_Westfalen,False,False,530.0,1993.0,1.0,False,True,366,48.0,Mönchengladbach,well_kept,normal,negotiable,Konstantinstra&szlig;e,Konstantinstraße,False,ground_floor,2.0,0.0,2.0,False,Mönchengladbach,5197,economico,,1
5197,263137,Nordrhein_Westfalen,True,True,1500.0,2019.0,1.0,False,True,37,112.0,Dortmund,first_time_use,sophisticated,negotiable,Godefriedstr.,Godefriedstr.,True,penthouse,3.0,4.0,4.0,False,Dortmund,5198,costoso,,2
5198,263157,Nordrhein_Westfalen,False,True,1145.28,1998.0,1.0,False,False,123,111.91,Aachen_Kreis,fully_renovated,sophisticated,negotiable,&Uuml;bacher Weg,Übacher_Weg,False,roof_storey,5.0,2.0,2.0,False,Aachen_Kreis,5199,costoso,per famiglie,3
5199,263160,Nordrhein_Westfalen,False,True,544.26,1990.0,1.0,False,False,3,75.13,Düren_Kreis,well_kept,normal,negotiable,An der Burg Kreuzau,An_der_Burg_Kreuzau,False,ground_floor,3.0,0.0,2.0,False,Düren_Kreis,5200,economico,trilocale,1
5200,263192,Nordrhein_Westfalen,False,True,835.0,1968.0,1.0,False,True,39,82.0,Bottrop,first_time_use_after_refurbishment,sophisticated,no,Schneiderstrasse,Schneiderstrasse,False,apartment,3.5,1.0,2.0,False,Bottrop,5201,medio,,3
5201,263246,Nordrhein_Westfalen,True,True,1120.0,2019.0,1.0,False,True,16,85.44,Rheinisch_Bergischer_Kreis,first_time_use,sophisticated,negotiable,Mittelstra&szlig;e,Mittelstraße,True,apartment,3.0,1.0,3.0,False,Rheinisch_Bergischer_Kreis,5202,medio,trilocale,3
5202,263261,Nordrhein_Westfalen,False,True,830.0,1982.0,1.0,True,True,7,90.0,Dortmund,well_kept,sophisticated,negotiable,Kaubomstr.,Kaubomstr.,False,roof_storey,3.0,2.0,2.0,False,Dortmund,5203,economico,trilocale,3
5203,263297,Nordrhein_Westfalen,False,True,770.0,1998.0,1.0,False,True,23,71.0,Dortmund,mint_condition,luxury,negotiable,Allensteiner Str.,Allensteiner_Str.,False,apartment,3.0,1.0,3.0,False,Dortmund,5204,economico,trilocale,3
5204,263383,Nordrhein_Westfalen,False,False,550.0,1996.0,1.0,False,True,529-535a,61.0,Aachen_Kreis,need_of_renovation,normal,yes,D&uuml;rener Str.,Dürener_Str.,False,maisonette,3.0,1.0,3.0,False,Aachen_Kreis,5205,economico,,1
5205,263387,Nordrhein_Westfalen,False,True,780.0,1967.0,1.0,True,True,6,50.0,Bonn,fully_renovated,normal,negotiable,Hopmannstra&szlig;e,Hopmannstraße,True,apartment,2.0,3.0,8.0,False,Bonn,5206,economico,bilocale,1
5206,263389,Nordrhein_Westfalen,False,True,790.0,1992.0,1.0,False,True,34,81.0,Viersen_Kreis,well_kept,normal,no,Erkelenzer Str.,Erkelenzer_Str.,False,ground_floor,3.0,0.0,2.0,True,Viersen_Kreis,5207,medio,trilocale,1
5207,263431,Nordrhein_Westfalen,True,True,1220.0,2019.0,1.0,False,True,123,92.0,Paderborn_Kreis,first_time_use,sophisticated,no,Kilian Strasse,Kilian_Strasse,True,penthouse,3.0,3.0,3.0,False,Paderborn_Kreis,5208,costoso,trilocale,2
5208,263560,Nordrhein_Westfalen,False,True,990.0,1990.0,2.0,False,True,19b,93.0,Köln,well_kept,normal,no,Gieselherweg,Gieselherweg,False,apartment,3.0,1.0,1.0,False,Köln,5209,economico,trilocale,1
5209,263620,Nordrhein_Westfalen,False,False,494.0,1900.0,1.0,False,False,7-9,54.0,Recklinghausen_Kreis,well_kept,normal,no,Bahnhofstra&szlig;e,Bahnhofstraße,False,apartment,2.0,1.0,2.0,True,Recklinghausen_Kreis,5210,economico,bilocale,1
5210,263676,Nordrhein_Westfalen,True,True,1580.0,2019.0,1.0,False,False,44-46,117.0,Neuss_Rhein_Kreis,first_time_use,sophisticated,negotiable,von-Goldammer Strasse,von-Goldammer_Strasse,True,penthouse,3.0,2.0,2.0,False,Neuss_Rhein_Kreis,5211,costoso,,2
5211,263678,Nordrhein_Westfalen,False,True,1650.0,2012.0,1.0,False,True,48,154.0,Rheinisch_Bergischer_Kreis,mint_condition,luxury,yes,H&ouml;henstra&szlig;e,Höhenstraße,False,ground_floor,3.0,1.0,2.0,True,Rheinisch_Bergischer_Kreis,5212,costoso,,2
5212,263763,Nordrhein_Westfalen,False,False,540.0,1970.0,2.0,True,True,17,60.0,Unna_Kreis,well_kept,normal,no,Windm&uuml;hlenberg,Windmühlenberg,False,ground_floor,2.0,1.0,3.0,True,Unna_Kreis,5213,economico,bilocale,0
5213,263796,Nordrhein_Westfalen,False,True,2500.0,1992.0,1.0,False,False,4,157.05,Düsseldorf,mint_condition,sophisticated,negotiable,Am Seestern,Am_Seestern,True,apartment,4.0,10.0,10.0,False,Düsseldorf,5214,costoso,,2
5214,263798,Nordrhein_Westfalen,False,False,1275.0,2018.0,1.0,True,True,17a,92.61,Mettmann_Kreis,mint_condition,luxury,negotiable,S&uuml;dstra&szlig;e,Südstraße,True,ground_floor,3.0,0.0,2.0,True,Mettmann_Kreis,5215,costoso,trilocale,3
5215,263883,Nordrhein_Westfalen,False,True,940.0,1994.0,1.0,False,True,117,78.0,Mönchengladbach,well_kept,sophisticated,no,Ueddingerstr.,Ueddingerstr.,False,ground_floor,3.0,1.0,1.0,True,Mönchengladbach,5216,medio,trilocale,3
5216,263941,Nordrhein_Westfalen,False,True,540.0,1973.0,1.0,True,True,11a,57.0,Bochum,refurbished,sophisticated,no,Brockhauserstr.,Brockhauserstr.,False,ground_floor,2.0,0.0,3.0,True,Bochum,5217,economico,bilocale,3
5217,263961,Nordrhein_Westfalen,False,False,587.0,1960.0,1.0,False,True,58,64.0,Aachen_Kreis,fully_renovated,normal,no,Schlossberg,Schlossberg,False,apartment,3.0,1.0,2.0,True,Aachen_Kreis,5218,economico,,1
5218,264003,Nordrhein_Westfalen,True,True,1469.0,2018.0,1.0,False,True,6,91.78,Rheinisch_Bergischer_Kreis,first_time_use,luxury,negotiable,Hecken,Hecken,True,maisonette,2.0,2.0,2.0,False,Rheinisch_Bergischer_Kreis,5219,costoso,,2
5219,264022,Nordrhein_Westfalen,False,False,610.0,1908.0,0.0,False,False,38,80.0,Ennepe_Ruhr_Kreis,need_of_renovation,simple,negotiable,Crengeldanzstr.,Crengeldanzstr.,False,apartment,3.0,1.0,3.0,False,Ennepe_Ruhr_Kreis,5220,economico,trilocale,1
5220,264038,Nordrhein_Westfalen,False,True,594.38,2008.0,1.0,False,False,3,86.46,Borken_Kreis,well_kept,normal,negotiable,R&uuml;gener Str.,Rügener_Str.,True,ground_floor,3.0,0.0,2.0,True,Borken_Kreis,5221,economico,trilocale,1
5221,264042,Nordrhein_Westfalen,False,True,834.0,1995.0,1.0,False,True,26A,92.0,Neuss_Rhein_Kreis,mint_condition,sophisticated,negotiable,Kemperweg,Kemperweg,False,apartment,4.0,2.0,2.0,True,Neuss_Rhein_Kreis,5222,economico,,3
5222,264053,Nordrhein_Westfalen,False,True,967.08,1986.0,1.0,True,True,7,76.0,Aachen,modernized,sophisticated,no,Paul-R&ouml;ntgen-Stra&szlig;e,Paul-Röntgen-Straße,False,other,3.0,3.0,4.0,False,Aachen,5223,medio,trilocale,3
5223,264150,Nordrhein_Westfalen,False,True,890.0,2011.0,1.0,True,True,15,86.0,Warendorf_Kreis,mint_condition,sophisticated,no,Am Sophiengarten,Am_Sophiengarten,False,apartment,3.0,1.0,1.0,False,Warendorf_Kreis,5224,medio,trilocale,3
5224,264207,Nordrhein_Westfalen,False,False,700.0,1907.0,1.0,False,False,228,75.0,Essen,first_time_use_after_refurbishment,normal,no,Schonnebeckh&ouml;fe,Schonnebeckhöfe,False,roof_storey,4.0,3.0,3.0,False,Essen,5225,economico,,1
5225,264262,Nordrhein_Westfalen,False,True,595.0,1997.0,1.0,True,True,311,51.0,Duisburg,well_kept,normal,no,.Krefelder Str.,.Krefelder_Str.,False,apartment,2.5,2.0,4.0,False,Duisburg,5226,medio,,1
5226,264312,Nordrhein_Westfalen,False,True,790.0,1964.0,1.0,False,True,7,101.0,Aachen_Kreis,well_kept,normal,no,S&uuml;dstra&szlig;e,Südstraße,False,apartment,4.0,1.0,3.0,False,Aachen_Kreis,5227,medio,,1
5227,264319,Nordrhein_Westfalen,False,True,820.0,2005.0,1.0,True,True,26,65.0,Dortmund,well_kept,sophisticated,no,Kronprinzenstr.,Kronprinzenstr.,True,roof_storey,2.0,3.0,3.0,False,Dortmund,5228,economico,bilocale,3
5228,264365,Nordrhein_Westfalen,False,True,661.0,1992.0,1.0,False,True,2,86.0,Hochsauerlandkreis,modernized,sophisticated,negotiable,Heinrich-von-Kleist-Str.,Heinrich-von-Kleist-Str.,True,apartment,4.0,3.0,3.0,False,Hochsauerlandkreis,5229,medio,,3
